ID,Plesne,Certovo,Horizon,Labelling,TIME,DW_origin,DW_target,pH,DOC,TN,DOC2,TN2,Cmic,Nmic,Pmic,CCO2,CO2atm,CCO2.s,CCO2.g,CCO2.g2,Gl,DOCatm,Cmicatm,Cmicg,CUE,Cmicg2,DOCg,DOCg2,Glfound,NH4,NO3,PO4,DOP,DON,NH42,NO32,DON2,PO42,BG,CELL,PH,ALA,CHIT,PHO,PER,Sorption
2,0.75,0.3,Litter,NO,1,0.390866474345765,0.320382356021119,3.322500000000000,43.303535079580900,4.443633188532080,63.290773577056800,6.131581080099300,618.617606128903000,59.494500320696100,10.435267567474300,20.179789552456400,0.010769672506731,20.179789552456400,0.000000000000000,0.000000000000000,0.000000000000000,0.010769683924252,0.010788651632959,,0.792134017202072,,,,,3.216624099472370,0.180013317105809,0.015722253783355,0.025727590442835,1.046995771953900,3.150678626869250,0.268683243105948,2.712219210124100,0.569754249901182,0.032733601809557,0.006304714495232,0.024374235224702,0.029741596703571,0.001506577695169,0.096937607273859,0.020847608808043,0.994841648687860
3,0.5,0.5,Litter,NO,1,0.376519678549351,0.308622687335533,3.275000000000000,46.626271019418900,5.824847952457390,68.200621996876200,7.884249884134720,565.569706996625000,55.864733126625000,14.582797918592400,19.797133873686300,0.010766567245917,19.797133873686300,0.000000000000000,0.000000000000000,0.000000000000000,0.010770195951245,0.010796543667114,,0.793595355210698,,,,,4.403067452259590,0.215088387992511,0.021447901532662,0.023863739684946,1.206692112205290,4.561261492460530,0.302973965881923,3.020014425792260,0.565215596995778,0.019255869682999,0.004946356789935,0.031676934424317,0.031360039967515,0.001604703972016,0.097584222011516,0.074926559627785,0.806520480804649
4,0.25,0.8,Litter,NO,1,0.362172882752937,0.296863018649948,3.227500000000000,43.060031354048500,7.284234021631360,65.594568318112900,8.864029549925250,528.220436342426000,52.620623688544000,9.121510639842840,18.400956016929700,0.010764076487412,18.400956016929700,0.000000000000000,0.000000000000000,0.000000000000000,0.010770891478683,0.010795053938045,,0.765754882082978,,,,,4.313003247347730,0.185138393380408,0.017729247377030,0.018906028437366,2.786092380903210,5.799880941717140,0.289970003138665,2.774178605069450,0.533029180438944,0.014329270893677,0.002572550808852,0.025329974548189,0.021230089260031,0.001565978413305,0.086477385180894,0.046812593559539,0.990462086644065
5,0,1.0,Litter,NO,1,0.347826086956522,0.285103349964362,3.180000000000000,41.798827851790200,10.679098233404700,72.752289441168500,12.278991407922900,605.108696503469000,62.570677029634900,10.139374809861000,17.208708300883500,0.010765327502818,17.208708300883500,0.000000000000000,0.000000000000000,0.000000000000000,0.010772234470181,0.010795851077553,,0.739805597833572,,,,,7.445113133476090,0.134191291934333,0.017667742977075,0.024729211491374,3.099793807994290,8.793034618129910,0.282903283369022,3.203053506423980,0.680035511386480,0.018860173387030,0.004829241936054,0.025219775346904,0.024162571975809,0.002049638719997,0.107072121801015,0.105888068771301,1.104330699782750
6,1,0.0,Litter,NO,1,0.405213270142180,0.332142024706705,3.120000000000000,52.474718105282700,3.362230495343760,67.446666672901700,4.699010188211430,535.869727511513000,48.066146013777400,12.995753896526800,16.618262801153300,0.010779363303965,16.618262801153300,0.000000000000000,0.000000000000000,0.000000000000000,0.010776902864463,0.010793332859064,,0.796561067456361,,,,,0.495991050669739,0.100788476067638,0.016234968003369,0.030526252152647,2.765450968606390,1.165192147630560,0.184384887987277,3.349433152593600,0.349586050740405,0.030328809214344,0.005783534972746,0.018926355287919,0.033887096435540,0.002184871116540,0.088786644867221,0.039057413634474,0.810900042848444
7,0.75,0.3,Litter,NO,1,0.400476476211785,0.328259406730971,3.035000000000000,47.083810131347100,4.397885833935040,60.172478027914500,5.416484943711160,482.202919680136000,44.074814964899800,11.071780896129800,14.489041193339800,0.010775013489264,14.489041193339800,0.000000000000000,0.000000000000000,0.000000000000000,0.010777612153721,0.010787963890779,,0.779268513971350,,,,,1.323790707621390,0.293547545218279,0.026165151337929,0.028344329673936,2.780547581095360,1.896534584736170,0.368347808592418,3.151602550382570,0.427755528785168,0.027771931194384,0.004326884148717,0.016668365802963,0.027311066475878,0.002016876852241,0.102838531364634,0.106144067832695,0.964184714381291
8,0.5,0.5,Litter,NO,1,0.395739682281391,0.324376788755238,2.950000000000000,31.578648261314800,3.658363116845350,59.159364880964900,5.997983755124040,457.027726099935000,42.260107144847500,8.360017791737480,13.076437735189500,0.010769854298739,13.076437735189500,0.000000000000000,0.000000000000000,0.000000000000000,0.010777915399465,0.010789026791056,,0.775619570472785,,,,,1.491467035937430,0.323466589381532,0.014931391528455,0.024653068387015,1.843429491526380,2.376929318707010,0.462095127687903,3.158959308729120,0.317997027931079,0.037761873487545,0.009590173243565,0.021215891041914,0.028469657358712,0.002101245544244,0.107934892686722,0.148670648566179,1.117469385914140
9,0.25,0.8,Litter,NO,1,0.391002888350996,0.320494170779505,2.865000000000000,32.091106258116500,6.205954254654090,56.661350525549300,8.041193376068170,417.116036231188000,39.601320864169900,7.813703067454460,11.281695459506100,0.010761323251938,11.281695459506100,0.000000000000000,0.000000000000000,0.000000000000000,0.010775870067802,0.010791041014252,,0.760306706548977,,,,,3.104146360243620,0.505554042025615,0.023877398399198,0.018724784187325,2.596253852384850,4.133962170960120,0.681495757091798,3.225735448016260,0.291518037802823,0.040346713192647,0.006598465374139,0.022348864487821,0.020085402197303,0.002209571279463,0.108414875384545,0.131361802901891,1.038637269125820
10,0,1.0,Litter,NO,1,0.386266094420601,0.316611552803771,2.780000000000000,24.936983976316000,7.429558593068440,53.251650839765400,9.956866481878020,423.238223551012000,40.245597647770700,8.065603067026580,8.688406907371570,0.010754086097149,8.688406907371570,0.000000000000000,0.000000000000000,0.000000000000000,0.010779094947639,0.010790188212721,,0.790635104763241,,,,,5.644620413990010,0.838644777539852,0.034062655616547,0.022159265338344,0.946293401538584,6.520237703227850,0.870206677769847,2.566422100880320,0.356499555103278,0.049255204311614,0.015382545253875,0.019499388547287,0.021597504771245,0.002176706323147,0.085145179666956,0.239061472535201,1.069294203432390
11,1,0.0,Litter,NO,1,0.416452442159383,0.341354460786379,3.250000000000000,39.740544063075000,2.763375362395470,63.939508556059600,4.675907963007020,629.660234526029000,57.899315434432400,11.812252168622700,14.822226761507100,0.010804596186668,14.822226761507100,0.000000000000000,0.000000000000000,0.000000000000000,0.010772099490281,0.010776482804676,,0.896624473900485,,,,,1.331555696548320,0.115841999982376,0.015418453541261,0.031506385430396,1.315977665864770,1.602132497951200,0.199900635348649,2.873874829707180,0.321166263582751,0.066614766548843,0.022386061191477,0.023594373838257,0.033792751248460,0.001404137911374,0.064987113597562,0.137744431080432,1.016739458906840
12,0.75,0.3,Litter,NO,1,0.397798515293007,0.326064356797547,3.135000000000000,27.814628242980600,2.761614189181190,66.411171238348500,5.069424383682660,557.046215826016000,55.329818763948900,13.739182627900200,14.007017883145300,0.010790512503280,14.007017883145300,0.000000000000000,0.000000000000000,0.000000000000000,0.010771527360825,0.010780445172924,,0.858359447069380,,,,,1.273597665780680,0.136816524770183,0.011784263063951,0.033188212596887,1.351199998630330,1.874276936131690,0.246050838146698,2.949096609404270,0.366039885074840,0.078094732587023,0.015077194243790,0.030259230415133,0.027934156554840,0.001637473779029,0.126159716028133,0.127342942877625,0.859075225330196
13,0.5,0.5,Litter,NO,1,0.379144588426630,0.310774252808713,3.020000000000000,33.148387248396200,3.669199226778810,67.999382452073200,7.977577070074420,590.870025804467000,50.933773104559000,12.871491889367000,13.507304467471700,0.010779960406346,13.507304467471700,0.000000000000000,0.000000000000000,0.000000000000000,0.010771485830879,0.010784446183538,,0.847736188709711,,,,,1.892076193559130,0.184200668515953,0.012675747934041,0.024610286032760,1.592922364703730,4.028987689659410,0.330275014122120,3.618314366292890,0.389262395740211,0.061446413109289,0.020411667130283,0.027968611044576,0.030385016098487,0.001294968056664,0.108236610577935,0.149591538178297,0.815279604892240
14,0.25,0.8,Litter,NO,1,0.360490661560254,0.295484148819880,2.905000000000000,29.960566891721900,5.057210303046130,70.857451002693500,7.467619423842420,541.028070622898000,52.862597902691200,14.305612767283900,12.627693148614200,0.010772440872506,12.627693148614200,0.000000000000000,0.000000000000000,0.000000000000000,0.010774891916541,0.010790793506558,,0.829515328312904,,,,,2.738824026936880,0.285042542933985,0.013878046150899,0.023941055848420,2.033343733175270,3.126288636145450,0.326107994034643,4.015222793662330,0.398438933749451,0.033536460259487,0.006564958551762,0.020018643122270,0.020481241067284,0.001121217497214,0.116367137043445,0.099148724898955,0.648856247228006
15,0,1.0,Litter,NO,1,0.341836734693878,0.280194044831048,2.790000000000000,25.069755999353700,4.612256874087800,74.183578079267500,8.359137635164640,486.280547677753000,49.491927782769000,12.305149266385900,10.598578708567900,0.010770682736609,10.598578708567900,0.000000000000000,0.000000000000000,0.000000000000000,0.010777308935680,0.010792396122643,,0.819717877859832,,,,,2.709960433379140,0.253979183312559,0.010705713280546,0.024513115413071,1.648317257396100,3.240845707224050,0.381096146675615,4.737195781264980,0.373923097868431,0.024446267380738,0.005981603846834,0.025107297096690,0.021191992634594,0.000967984437412,0.141133450591442,0.169962553639220,0.732067926060123
16,1,0.0,Litter,NO,1,0.301181102362205,0.246869756034594,3.050000000000000,47.058156590640700,2.991200067178900,85.083213358522900,6.164827052572150,656.900207843016000,59.927124571773300,19.876826988403200,18.635605593022300,0.010779392958910,18.635605593022300,0.000000000000000,0.000000000000000,0.000000000000000,0.010769326322944,0.010790269103202,,0.794136064144696,,,,,0.762726381249620,0.133578312409903,0.017395725570392,0.050049684847957,2.094895373519380,1.388404883533240,0.238821831278312,4.537600337760600,0.522840807734251,0.008447185834101,0.002103610965162,0.010259860474772,0.034194733251528,0.000992278103357,0.065441311457180,0.052060011076561,0.635717561096619
17,0.75,0.3,Litter,NO,1,0.323881372428669,0.265476534777598,3.047500000000000,44.638124788271100,4.763093850494710,78.333898477584400,7.301846667440540,600.577904534485000,55.589518513295400,14.078978914688400,16.697069456999100,0.010776910171786,16.697069456999100,0.000000000000000,0.000000000000000,0.000000000000000,0.010773246180962,0.010787153451206,,0.780060863689164,,,,,2.341284256730430,0.177989225764302,0.017879278494089,0.030728035209884,2.243820367999980,2.839761635230460,0.270479095345753,4.191605936864330,0.583841847553208,0.010428603408719,0.002462791253618,0.010565186106218,0.034120564168558,0.001251516677453,0.056494901419323,0.059492219389243,0.797761356717057
18,0.5,0.5,Litter,NO,1,0.346581642495134,0.284083313520601,3.045000000000000,40.014472008091500,5.828004499417750,72.290636402157400,8.892936123479410,530.271305855782000,47.669744129356700,10.365616504632900,15.026880462488500,0.010767654053188,15.026880462488500,0.000000000000000,0.000000000000000,0.000000000000000,0.010773124684022,0.010787610413553,,0.829629153974184,,,,,4.054766511245870,0.172361496264386,0.020345393817438,0.035534445885270,1.600876491907490,4.744212496303420,0.288944199277032,3.859779427898960,0.499976379598693,0.013162421056790,0.003396494377554,0.015977087342443,0.029512538599924,0.001621281812045,0.063489345130180,0.065611332392515,0.968564276425087
19,0.25,0.8,Litter,NO,1,0.369281912561598,0.302690092263605,3.042500000000000,40.388049560979900,8.407951346696200,66.556663639406500,10.612888275633300,646.841498903062000,45.694889361429900,10.687745839004800,12.998517393776600,0.010756777188772,12.998517393776600,0.000000000000000,0.000000000000000,0.000000000000000,0.010774662200493,0.010785950263342,,0.852491324376454,,,,,5.880649287877320,0.185111464070242,0.016961244444417,0.029857024008274,2.342190594748640,7.103092383087680,0.332021581415160,3.177774311130420,0.421068992392955,0.020892757026044,0.003334609989929,0.018620027246026,0.020232661844353,0.002043838517259,0.057356060557478,0.048991633019280,0.832797853067422
20,0,1.0,Litter,NO,1,0.391982182628062,0.321296871006608,3.040000000000000,42.739724916736100,9.949306173350210,65.164807530989700,11.731086274008800,454.818779284628000,41.435952434168000,10.120111770496300,11.177893335657000,0.010754580656705,11.177893335657000,0.000000000000000,0.000000000000000,0.000000000000000,0.010774663352721,0.010790765570193,,0.824003356152975,,,,,8.472533271689060,0.204604414054896,0.027938114597705,0.032151299679481,1.272168487606250,8.602271575498030,0.330566089157096,2.798248609353710,0.447110227503567,0.039704507186597,0.012191246036706,0.022853361340504,0.020833797595546,0.003185739579886,0.060113359433200,0.122628269840846,0.863454787373992
21,1,0.0,Organic topsoil,NO,1,0.334685598377282,0.301518557096651,2.620000000000000,38.860468442964200,3.010102335993770,47.486111817772600,3.850589759911750,354.070061109480000,29.818835992569000,16.105251254936400,12.406679048082300,0.010760446876009,12.406679048082300,0.000000000000000,0.000000000000000,0.000000000000000,0.010767169862755,0.010806760431006,,0.675659806894045,,,,,0.255191720199857,0.204058685354617,0.021096527431238,0.028581721537481,2.550851930439300,0.316267289598339,0.259452806436961,3.274869663876450,0.250757224007104,0.097337482820792,0.015028609713858,0.013207500071275,0.022069648434462,0.001988767050423,0.149625200638704,0.528526470629815,0.618199312921437
22,0.75,0.3,Organic topsoil,NO,1,0.344686655358644,0.310528518341121,2.625000000000000,38.698225352627900,3.828406530636500,48.299436591389800,3.931946245549010,313.494001149779000,28.766352716366100,18.215978887127100,12.765354066920600,0.010772993252689,12.765354066920600,0.000000000000000,0.000000000000000,0.000000000000000,0.010787825464783,0.010805288394589,,0.728608365766383,,,,,0.445465573316535,0.243649900782006,0.031922410572510,0.025489169428878,3.139291056537960,0.469370846600807,0.356280515294442,3.106294883653760,0.191306910380909,0.027707538759121,0.012153732277327,0.010177433440203,0.022623062573272,0.003232342519021,0.126958351770247,0.596510143779613,0.460535079344794
23,0.5,0.5,Organic topsoil,NO,1,0.354687712340006,0.319538479585591,2.630000000000000,41.541751696806100,4.281134321626620,47.527452724751900,3.609316444242360,272.044997332650000,25.766137902643300,10.674374304722500,11.228677410162800,0.010771305011432,11.228677410162800,0.000000000000000,0.000000000000000,0.000000000000000,0.010784716329970,0.010803082001142,,0.632697035439131,,,,,0.486515381936437,0.223377126692579,0.026879257441400,0.024866249815565,3.571241812997610,0.354276122934430,0.283242196646190,2.971798124661730,0.165631286484080,0.083690255798321,0.019708404578533,0.014416784435032,0.022319148250635,0.002700382022656,0.134697676495806,0.769474546581314,0.666374495403189
24,0.25,0.8,Organic topsoil,NO,1,0.364688769321368,0.328548440830061,2.635000000000000,27.072125367710000,2.988400740897110,41.827778061703900,3.520764275158410,272.378912976992000,26.971350943762800,12.201477602659900,11.030585514805500,0.010772897902193,11.030585514805500,0.000000000000000,0.000000000000000,0.000000000000000,0.010783845983368,0.010805100871321,,0.631966621229177,,,,,0.507933621621711,0.245494008739321,0.017493607833843,0.017934631171781,2.234973110536080,0.565287974105941,0.343691612235050,2.611784688817420,0.116707402160821,0.048874580461352,0.022697503253799,0.019885699568284,0.022127831910825,0.003439191709309,0.160507169208538,0.950859944651223,0.543746758176911
25,0,1.0,Organic topsoil,NO,1,0.374689826302730,0.337558402074532,2.640000000000000,30.024841103715900,4.264046549059080,39.375029355787200,3.574806365131810,243.427320603940000,24.317044117021400,10.419677022771300,10.807720788526700,0.010770890423631,10.807720788526700,0.000000000000000,0.000000000000000,0.000000000000000,0.010789853580884,0.010804259399729,,0.604086195037834,,,,,0.760806302026460,0.355240296666052,0.014061356108347,0.018734044821795,3.147999950366570,0.664383935788532,0.390341421217578,2.520081008125700,0.127991323066756,0.047007058524545,0.022479394626959,0.019188579980928,0.021796403278448,0.004086586292433,0.156937282286987,0.939623623232779,0.521848947957933
26,1,0.0,Organic topsoil,NO,1,0.298994974874372,0.269364842229164,2.730000000000000,22.649574892071700,3.149476778291620,38.081700181663500,5.015088976661330,279.760129039965000,28.932413888705600,16.241894521058000,10.713605310849100,0.010774565515214,10.713605310849100,0.000000000000000,0.000000000000000,0.000000000000000,0.010795979562696,0.010807135117183,,0.598130759230550,,,,,1.048809817717240,0.341830385259029,0.037160331358892,0.032428795716998,1.758836575315350,1.309554855775290,0.477502600183542,3.228031520702500,0.286704553640298,0.079864326773576,0.017372936792296,0.011563038648545,0.023294241286316,0.001387281263942,0.316441562290875,0.736095897004336,0.692651867665962
27,0.75,0.3,Organic topsoil,NO,1,0.325556715026747,0.293294337861934,2.692500000000000,21.443222302805400,2.860877694533080,38.005051020921900,4.504674669892610,218.447601549584000,23.298146225735500,13.921317269437400,9.598310110038130,0.010773450480640,9.598310110038130,0.000000000000000,0.000000000000000,0.000000000000000,0.010789916959930,0.010807558449593,,0.618223356980852,,,,,0.814786144468270,0.403985961713658,0.026972499898542,0.023206688708148,1.642105588351150,0.973946878781965,0.496464675840882,3.034263115269760,0.130735681066283,0.017001135007898,0.007449631932487,0.006342224387261,0.024715318288019,0.001548630869780,0.190898967028155,0.697414219834475,0.670754057446984
28,0.5,0.5,Organic topsoil,NO,1,0.352118455179121,0.317223833494704,2.655000000000000,17.019793365167600,2.564067424202910,36.380038670550300,4.295372640486370,232.777521279319000,22.765709626891400,14.010090885722000,9.443585261309770,0.010769082009362,9.443585261309770,0.000000000000000,0.000000000000000,0.000000000000000,0.010791919190058,0.010809276253200,,0.577478218701030,,,,,0.861326848304046,0.506265780742974,0.019746708515231,0.019854063425928,1.196474795155890,0.994981014420191,0.585018235525214,2.715373390540960,0.171947168494694,0.051162841658705,0.008703325402897,0.007978894670867,0.023911086172205,0.001198117573612,0.179615130140688,1.042573515103160,0.486812451607568
29,0.25,0.8,Organic topsoil,NO,1,0.378680195331496,0.341153329127474,2.617500000000000,19.281950432197100,2.873801216467270,35.160645933493700,4.502916245549690,205.929879251145000,19.017719549245800,7.401600300268730,7.641468213069200,0.010768920072845,7.641468213069200,0.000000000000000,0.000000000000000,0.000000000000000,0.010794023366134,0.010802917864350,,0.596585748303980,,,,,0.725590085450729,0.514691929125950,0.012966708511600,0.023072242292679,1.633519201890590,0.954481536858774,0.652780007671937,2.895654701018980,0.112395312428380,0.018944592372794,0.006278674556405,0.009555046834479,0.023015839755958,0.001715037471557,0.128001153347949,1.135329856182840,0.670754057446984
30,0,1.0,Organic topsoil,NO,1,0.405241935483871,0.365082824760244,2.580000000000000,20.786860899499200,3.135111338383030,35.622591094363900,4.314128654372680,178.355790251539000,16.603924623058100,5.186785527449610,8.101503860422520,0.010770908391774,8.101503860422520,0.000000000000000,0.000000000000000,0.000000000000000,0.010790576747754,0.010802478722869,,0.631101250203447,,,,,0.959566365176260,0.666691382487988,0.012912794760457,0.016915352088346,1.508853590718780,1.028777142126630,0.653005635633396,2.632345876612650,0.136093031767575,0.015282411118837,0.005880753975774,0.007731632377642,0.020397978536286,0.001124603275116,0.102306930608265,1.086144212678680,0.631337999052823
31,1,0.0,Organic topsoil,NO,1,0.521870286576169,0.470153411329882,2.850000000000000,10.695571727317800,1.124589264274490,22.648666379105900,2.414196726429920,158.284783512777000,16.245613441541200,9.744596618781150,6.783151851784450,0.010765530315390,6.783151851784450,0.000000000000000,0.000000000000000,0.000000000000000,0.010788120018064,0.010804321494443,,0.701039419233683,,,,,0.165177606416556,0.086080609226275,0.010988519563030,0.018293802094700,0.873331048631655,0.358593296283002,0.168821230087510,1.886782200059410,0.126355036457066,0.083519348758719,0.021464941282339,0.011928095499582,0.023077576968964,0.000997527292524,0.071904066850154,0.802586786809716,0.626958437009028
32,0.75,0.3,Organic topsoil,NO,1,0.492713198803094,0.443885764687473,2.767500000000000,12.527133320260300,1.255780909049810,24.133302322166600,2.140905849803920,127.829501245407000,14.201768291326900,7.598025569402380,6.547054404737900,0.010758041946824,6.547054404737900,0.000000000000000,0.000000000000000,0.000000000000000,0.010798358223848,0.010803892814114,,0.681389859571588,,,,,0.189424407562671,0.141827103115684,0.013311857711072,0.016656404971955,0.924529398371456,0.334789148171036,0.192318838238501,1.613797863394380,0.115582438192252,0.021081256235818,0.009279971786219,0.007802314977470,0.026411732069080,0.001586828309664,0.063610772751873,0.686898615899573,0.749586174235306
33,0.5,0.5,Organic topsoil,NO,1,0.463556111030020,0.417618118045063,2.685000000000000,12.310207913985000,1.273580023971740,25.949092931546800,2.449900340147580,187.193240512226000,15.076050733464500,7.783845775528890,7.468619159649170,0.010756676660736,7.468619159649170,0.000000000000000,0.000000000000000,0.000000000000000,0.010780662688561,0.010808964017069,,0.653959394556116,,,,,0.192793164737318,0.145962200962473,0.010205949002696,0.011664903818015,0.934824658271949,0.366101913889481,0.223216199598348,1.860582226659750,0.087936473378254,0.077585908428623,0.016500312727692,0.013309188334489,0.023005213319190,0.001470119864504,0.091631042264393,0.865962406466614,0.771483984454284
34,0.25,0.8,Organic topsoil,NO,1,0.434399023256945,0.391350471402654,2.602500000000000,15.115148692662900,1.730040347753210,28.215663048002800,2.925857441003590,136.998333733379000,13.052217946412400,5.953688963601920,7.791894280476690,0.010760061772722,7.791894280476690,0.000000000000000,0.000000000000000,0.000000000000000,0.010782771280873,0.010810736509212,,0.604384272944429,,,,,0.276864819765892,0.251695290696266,0.014768825676442,0.013648070651578,1.201480237291050,0.430800200452594,0.337052824062826,2.158004416488180,0.122818449156589,0.031745428712774,0.012941433941619,0.010794381594446,0.021779735607228,0.001607601661334,0.104189202255803,0.840414503552185,0.740827050147714
35,0,1.0,Organic topsoil,NO,1,0.405241935483871,0.365082824760244,2.520000000000000,14.909531808070400,1.917079868324330,30.826961436403800,3.169218174651370,111.372854775356000,11.874014651936600,5.853248893813350,8.262030538452020,0.010769733488281,8.262030538452020,0.000000000000000,0.000000000000000,0.000000000000000,0.010788820380188,0.010807782310256,,0.560613441655681,,,,,0.373034357122311,0.301086430801027,0.014327895556123,0.012557749617663,1.242959080400990,0.567371962457520,0.469225606443159,2.132620605750690,0.127217399260994,0.015332381976131,0.006104818995925,0.006995734086811,0.019549074415792,0.001108081654311,0.090550548298844,0.647393462681631,0.745206612191510
36,1,0.0,Organic topsoil,NO,1,0.345600000000000,0.311351351351351,2.730000000000000,23.769767959570700,3.031958199500360,44.765631990096700,4.444247102763900,320.204575269767000,32.290418293223800,23.914610440892400,19.668445038695200,0.010786853126952,19.668445038695200,0.000000000000000,0.000000000000000,0.000000000000000,0.010791691540000,0.010798371404850,,0.689415164441107,,,,,0.240254976604013,0.118293480847014,0.016281997811502,0.025636293829183,2.673409742049330,0.573585831548894,0.196238797684194,3.674422473530810,0.326096815767151,0.059614119729231,0.009332063970559,0.013956517987649,0.022842787590250,0.001933753842766,0.072256319911669,0.372743549891267,0.508710261826546
37,0.75,0.3,Organic topsoil,NO,1,0.350407349081365,0.315682296469698,2.690000000000000,22.433467251137900,1.960223937832360,42.029197994822600,3.859614119338070,256.842196653770000,25.397539516602400,15.372842578062700,18.092545769494800,0.010780864527314,18.092545769494800,0.000000000000000,0.000000000000000,0.000000000000000,0.010795069077850,0.010797193531322,,0.612910489653274,,,,,0.270874707598266,0.144933795968688,0.017899735603739,0.021048870185387,1.544415434265400,0.506929127241495,0.254142880918573,3.098542111178010,0.311358427040819,0.017379574924517,0.006670986743919,0.011438748087810,0.022515731911884,0.003152760770850,0.108768903106701,0.679652934838092,0.661994933359393
38,0.5,0.5,Organic topsoil,NO,1,0.355214698162730,0.320013241588045,2.650000000000000,26.154985567790900,2.593018147115870,42.238747141014200,4.029533026096770,267.377258739777000,25.485040018517600,12.833520356384600,15.837189437843000,0.010772198308729,15.837189437843000,0.000000000000000,0.000000000000000,0.000000000000000,0.010790222066206,0.010802060022912,,0.606302527971324,,,,,0.300665645547477,0.182897499517011,0.031480776758342,0.043313159576109,2.109455002051380,0.566982248502735,0.274346249275517,3.188204528318510,0.246390733583212,0.065266702896218,0.013048754904202,0.013372832972857,0.020923410699036,0.001834364512036,0.113927580302946,1.059556630723000,0.740827050147714
39,0.25,0.8,Organic topsoil,NO,1,0.360022047244094,0.324344186706391,2.610000000000000,22.460746294141800,2.188680497309840,39.639598551951800,3.713406593693770,199.502839356793000,19.468630837599300,16.156433104272500,12.137269831568100,0.010770274517536,12.137269831568100,0.000000000000000,0.000000000000000,0.000000000000000,0.010776748095159,0.010810521025953,,0.614134563595885,,,,,0.404483912729927,0.253077529727647,0.011846761291759,0.015481111676585,1.531119054852270,0.638635644582289,0.384237710351715,2.690533238759770,0.198143717518615,0.040675184081558,0.018159264907575,0.013854846484743,0.022676249762678,0.001814386223426,0.149875080752885,1.393481396207970,0.429878145038225
40,0,1.0,Organic topsoil,NO,1,0.364829396325459,0.328675131824738,2.570000000000000,26.529692839899600,2.861291628795470,38.543700790359500,3.797381682405680,159.186404073219000,15.475201851366900,8.111768596032030,10.171198690198600,0.010773572087791,10.171198690198600,0.000000000000000,0.000000000000000,0.000000000000000,0.010778755452265,0.010808283155195,,0.574795792698851,,,,,0.579403139586832,0.358326529354675,0.012378342466485,0.014168838321947,1.923561959853960,0.725774097638378,0.460395298322370,2.611212286444940,0.121591814035061,0.027264616930900,0.012590992804455,0.011927860290735,0.021519137816104,0.001137289388099,0.143889678865213,1.453740398435730,0.609440188833846
41,1,0.0,Litter,YES,1,0.405213270142180,0.332142024706705,3.370000000000000,50.845247537383600,2.148040964891410,63.679259244844400,3.185248939980220,633.043877249097000,48.131412183228200,10.799460392767200,43.570885798424100,0.035745719440128,-0.794192109655686,20.843173005821700,7.250473897690700,287.473250713450000,0.011618075861868,0.020187576654345,114.060685769518000,0.845496094811250,39.676973591957700,1.033383040582870,0.359471024875611,47.286918514524000,0.087034824749239,0.137321612382133,0.010402045367428,,1.923684527760040,0.244986914108970,0.192980920061276,2.747281105809970,0.261783042647466,0.045851800519988,0.014513181629559,0.028702632339697,0.024265386526565,0.001606462158015,0.075791713750860,0.096481963804817,1.025498582994430
42,0.75,0.3,Litter,YES,1,0.390866474345765,0.320382356021119,3.322500000000000,45.122760189902200,2.376153506920800,69.518193607566900,3.652387772236120,439.722886252418000,39.941898734065900,9.634661776101070,46.486572991244600,0.036537692811627,-2.770553922308440,22.950343474764800,7.700811832292180,298.024987164679000,0.011755720168855,0.021166009788218,87.458984525167900,0.792134017202072,29.346191860362700,1.313324533640800,0.440675980271110,37.487679672926000,0.117632464643400,0.155952131156023,0.008838728569232,,2.102568911121380,0.302992711960273,0.282050568633607,3.067344491642240,0.402873567237818,0.029071631119001,0.010439916508365,0.022635193168972,0.035517729992958,0.001577650515930,0.080229417674804,0.080831513586938,0.994841648687860
43,0.5,0.5,Litter,YES,1,0.376519678549351,0.308622687335533,3.275000000000000,45.466165215310100,2.159094243122670,65.043345748413500,3.576931456207280,425.530255616168000,38.434950096471300,13.590168109008500,46.977972699551200,0.037140771124248,-3.940006457754180,23.737140331440500,7.672466081198650,309.380844180052000,0.011530961146362,0.021985081960473,91.265796524323300,0.793595355210698,29.499498188455700,0.948065773555112,0.306439713831591,37.478403983485900,0.123964920391382,0.120727030679667,0.006790091753511,,1.914402292051620,0.444516001851188,0.273832958476486,2.858582495879600,0.412974863439640,0.033883849265593,0.005629335934359,0.027610462336525,0.037265050622139,0.001636025692727,0.101881371350894,0.032502022507288,0.806520480804649
44,0.25,0.8,Litter,YES,1,0.362172882752937,0.296863018649948,3.227500000000000,32.822535054322900,2.045298367909660,66.867433391554600,4.426478656121610,390.157390898205000,35.707933130195200,9.920488537472470,48.878774221154300,0.038270771324348,-7.355894601832940,25.756850618762700,8.008065003407760,321.636382918996000,0.011984365735252,0.022053547852000,84.199979422351100,0.765754882082978,26.178624028226600,1.554661947016660,0.483360101524398,34.670049133158700,0.112285233387858,0.129837314838208,0.009702140282399,,1.803175819683590,0.967047556072727,0.245729140304905,3.213701959743980,0.609436093675926,0.032958542101006,0.006102696325364,0.025536398907927,0.023932578166706,0.001713756666127,0.101612286375862,0.044673673607196,0.990462086644065
