,10,11,12,13,14,15,16,17,18,19,1,20,21,22,23,24,25,26,27,28,29,2,30,31,32,33,34,35,36,37,38,39,3,40,4,5,6,7,8,9,,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU240,0.017413964,0.001321004,0.007312067,0.013150819,0.0194133,0.024133452,0.001116751,0.004881809,0.013739546,0.011021755,0.001221001,0.013578493,0.000724968,0.00081227,0.000655845,0.000930377,0.000983883,0.000608441,0.000927445,0.000812464,0.000451098,0.012821777,0.000406493,0.000751744,0.001423226,0.001228816,0.000836377,0.001919627,0.001268898,0.000999543,0.000769946,0.000705495,0.016732735,0.000710499,0.02407164,0.035472039,0.000890195,0.002692287,0.013086512,0.012029186,OTU240,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,uncultured_bacterium,uncultured_bacterium
OTU21,0.009513567,0.006274769,0.00816728,0.00989978,0.011871649,0.013924022,0.006700508,0.005681169,0.007298322,0.007273077,0.004926108,0.009480356,0.004681221,0.004467485,0.005192108,0.007155041,0.005598763,0.004425024,0.004446981,0.005496081,0.005469565,0.007249236,0.005528305,0.010013231,0.010697151,0.009267319,0.007192841,0.006042106,0.009179266,0.006339959,0.006769112,0.005696219,0.006133945,0.003607149,0.007065396,0.006782897,0.004183914,0.004698305,0.008613906,0.008873989,OTU21,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Candidatus_Solibacter,uncultured_bacterium
OTU255,0.002192257,0.00146254,0.001924228,0.00144219,0.001032317,0.0006153,0.001878173,0.00162727,0.001584333,0.002146679,0.001642036,0.001420687,0.000372841,0.000382245,0.000464557,0.000598099,0.000562219,0.000221251,0.000214026,0.000334544,0.000225549,0.001923267,0.000298095,0.000240558,0.000183642,0.000307204,0.000390309,0.000188816,0.000512959,0.000456934,0.000224568,0.000287424,0.001669101,0.000491884,0.002300361,0.001959504,0.001869408,0.001847648,0.001739347,0.001932558,OTU255,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,NA
OTU15,0.023494375,0.020475561,0.015906953,0.015326326,0.01465317,0.011120986,0.034416244,0.039825283,0.029660797,0.028739867,0.02858827,0.023577947,0.004743361,0.005972574,0.010302235,0.008306936,0.010143366,0.005420654,0.006135407,0.004779201,0.004792918,0.029588717,0.006720685,0.009111138,0.007437504,0.007372894,0.00685829,0.003304277,0.009935205,0.010423806,0.01020179,0.010895979,0.025871062,0.008799257,0.022921459,0.027734512,0.044954823,0.037005754,0.025137698,0.028593966,OTU15,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),Granulicella,uncultured_bacterium
OTU4,0.024238915,0.023353463,0.028393056,0.022903935,0.025234422,0.029329322,0.027563452,0.025037113,0.028829671,0.027874788,0.033598585,0.026610568,0.005675463,0.005088633,0.005765973,0.008705669,0.009182909,0.003954865,0.004185394,0.004253489,0.003214074,0.034322912,0.003712637,0.008058696,0.007162041,0.006553684,0.005074019,0.005695944,0.012931965,0.006054375,0.008244843,0.007185597,0.036595034,0.005902607,0.040749261,0.032306687,0.040236792,0.036266695,0.030272912,0.027095247,OTU4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,NA
OTU398,0.00024818,0,0,2.44439E-05,2.86755E-05,2.27889E-05,0,0.000171292,0.000207781,0.00028836,0,0.000136605,2.07134E-05,7.16709E-05,2.73269E-05,4.43037E-05,4.68516E-05,0,0,0,2.81936E-05,0,0.000108398,0,0,5.12007E-05,2.78792E-05,9.44079E-05,0,5.71167E-05,3.20811E-05,7.83883E-05,0,0.000273269,8.21558E-05,0.000100487,8.90195E-05,5.27899E-05,8.2826E-05,7.88799E-05,OTU398,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,CWT_CU03-E12,uncultured_bacterium,uncultured_bacterium
OTU14,0.019854401,0.024485752,0.019969212,0.017135175,0.018122903,0.018778059,0.015939086,0.014788169,0.016908213,0.017077312,0.011452149,0.017840555,0.015141472,0.011061207,0.010028966,0.012227809,0.013024738,0.011643343,0.011105562,0.011135538,0.007696862,0.013019035,0.008346657,0.020748136,0.029910704,0.020582663,0.016058435,0.013940901,0.019816415,0.016535298,0.016457605,0.014214418,0.014145629,0.014811171,0.01766349,0.014319449,0.014065073,0.015678615,0.018635855,0.019483337,OTU14,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,uncultured_bacterium
OTU26,0.016379881,0.01283261,0.016291799,0.014104131,0.016258997,0.016590324,0.016142132,0.015616079,0.02173913,0.02338919,0.013304703,0.021446915,0.00768466,0.005375317,0.005656665,0.006534789,0.005036544,0.005420654,0.004304297,0.006212961,0.003777947,0.016914883,0.004850817,0.008178975,0.007437504,0.009267319,0.007164961,0.00494068,0.012931965,0.007996345,0.007346572,0.007290115,0.015564365,0.006449145,0.019881696,0.017032608,0.015177816,0.013725387,0.019754007,0.017353579,OTU26,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured_bacterium,uncultured_bacterium,uncultured_bacterium
OTU134,0.001447717,0.000330251,0.001710425,0.001393302,0.001233046,2.27889E-05,5.07614E-05,0.000142743,0,0,0.001936761,0.001885143,0.000766395,0.000477806,0.000519211,0.001174047,4.68516E-05,2.76564E-05,2.37806E-05,0,8.45809E-05,0.002268468,0.000731687,0.000872023,0.001469137,0.000691209,0.000278792,3.14693E-05,8.09935E-05,8.56751E-05,0,0,0,5.46538E-05,0.000246467,0.000100487,0.000133529,5.27899E-05,0,0.001262078,OTU134,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Salix_integra,Salix_integra,Salix_integra
OTU12,0.015966248,0.011275712,0.012486103,0.014715229,0.017090586,0.018208336,0.014873096,0.015159301,0.016960158,0.015443273,0.008799629,0.016720398,0.019304859,0.019088346,0.023227852,0.023613849,0.024901612,0.01811494,0.021830634,0.024995221,0.02311878,0.012476576,0.02634075,0.023424344,0.027890641,0.025625928,0.027349522,0.027850332,0.021517279,0.022047064,0.021237689,0.023359724,0.012100981,0.028037383,0.015609596,0.015223836,0.009391552,0.009766141,0.013956185,0.014987182,OTU12,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,uncultured_Acidobacteria_bacterium
OTU10,0.041776969,0.021230421,0.022962456,0.024297238,0.025521177,0.032132358,0.021269036,0.024409044,0.025479196,0.024991189,0.016083533,0.031938145,0.060110195,0.054183191,0.043039843,0.049531489,0.041229385,0.039576304,0.04261492,0.045832537,0.040091347,0.017358714,0.046313108,0.048652875,0.045726878,0.054631099,0.047088015,0.056613274,0.052915767,0.046264565,0.047800841,0.04520394,0.016691008,0.054981691,0.017745646,0.017032608,0.012373704,0.018370902,0.027746718,0.028988365,OTU10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,u_Xanthobacteraceae,NA
